VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
554, 123, -0.37746,  1.99577, -0.55845,  0.72314,  0.34595,  0.59766,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.70654,  0.21338,  0.70654,  0.21338,  0.70654,  0.96286,  0.03714,  0.00,  0.00, 4, 3, 0, 0
555, 124, -0.39968,  2.08719, -0.58473,  0.75293,  0.34253,  0.56152,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.70654,  0.00004,  0.70654,  0.00004,  0.70654,  0.96204,  0.03796,  0.00,  0.00, 4, 3, 0, 0
556, 126, -0.44293,  2.07156, -0.49712,  0.85352,  0.25195,  0.4563,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.64941,  0.00004,  0.64941,  0.00004,  0.64941,  0.93776,  0.06224,  0.00,  0.00, 4, 6, 0, 0
557, 125, -0.42097,  1.97538, -0.48622,  0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.91304,  0.08696,  0.00,  0.00, 4, 6, 0, 0
558, 122, -0.30032,  1.92786, -0.58675,  0.50049,  0.40088,  0.76709,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.76367,  0.4812,  0.76367,  0.4812,  0.76367,  0.81857,  0.18143,  0.00,  0.00, 4, 3, 0, 0
559, 127, -0.29523,  1.83274, -0.55453,  0.37598,  0.25098,  0.89209,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.76367,  0.74121,  0.76367,  0.74121,  0.76367,  0.94285,  0.05715,  0.00,  0.00, 4, 3, 0, 0
560, 107, -0.22978,  1.8514, -0.57907,  0.10284,  0.44116,  0.8916,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.82617,  0.74121,  0.82617,  0.74121,  0.82617,  0.77208,  0.22792,  0.00,  0.00, 4, 3, 0, 0
561, 108, -0.21899,  1.75541, -0.54275, -0.01363,  0.33276,  0.94287,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.82617,  1.00,  0.82617,  1.00,  0.82617,  0.9331,  0.0669,  0.00,  0.00, 4, 3, 0, 0
562, 107, -0.22978,  1.8514, -0.57907,  0.10284,  0.44116,  0.8916,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.82617,  0.74121,  0.82617,  0.74121,  0.82617,  0.77208,  0.22792,  0.00,  0.00, 4, 3, 0, 0
563, 127, -0.29523,  1.83274, -0.55453,  0.37598,  0.25098,  0.89209,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.76367,  0.74121,  0.76367,  0.74121,  0.76367,  0.94285,  0.05715,  0.00,  0.00, 4, 3, 0, 0
564, 108, -0.21899,  1.75541, -0.54275, -0.01363,  0.33276,  0.94287,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.82617,  1.00,  0.82617,  1.00,  0.82617,  0.9331,  0.0669,  0.00,  0.00, 4, 3, 0, 0
565, 127, -0.29523,  1.83274, -0.55453,  0.37598,  0.25098,  0.89209,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.76367,  0.74121,  0.76367,  0.74121,  0.76367,  0.94285,  0.05715,  0.00,  0.00, 4, 3, 0, 0
566, 128, -0.28603,  1.73356, -0.54073,  0.29297,  0.14771,  0.94482,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76367,  1.00,  0.76367,  1.00,  0.76367,  0.99364,  0.00636,  0.00,  0.00, 4, 3, 0, 0
567, 129, -0.34156,  1.71065, -0.52474,  0.58691,  0.00266,  0.80957,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70654,  1.00,  0.70654,  1.00,  0.70654,  0.99329,  0.00671,  0.00,  0.00, 4, 6, 0, 0
568, 128, -0.28603,  1.73356, -0.54073,  0.29297,  0.14771,  0.94482,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.76367,  1.00,  0.76367,  1.00,  0.76367,  0.99364,  0.00636,  0.00,  0.00, 4, 3, 0, 0
569, 127, -0.29523,  1.83274, -0.55453,  0.37598,  0.25098,  0.89209,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.76367,  0.74121,  0.76367,  0.74121,  0.76367,  0.94285,  0.05715,  0.00,  0.00, 4, 3, 0, 0
570, 129, -0.34156,  1.71065, -0.52474,  0.58691,  0.00266,  0.80957,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70654,  1.00,  0.70654,  1.00,  0.70654,  0.99329,  0.00671,  0.00,  0.00, 4, 6, 0, 0
571, 127, -0.29523,  1.83274, -0.55453,  0.37598,  0.25098,  0.89209,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.76367,  0.74121,  0.76367,  0.74121,  0.76367,  0.94285,  0.05715,  0.00,  0.00, 4, 3, 0, 0
572, 130, -0.34951,  1.80773, -0.51723,  0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.99695,  0.00305,  0.00,  0.00, 4, 3, 0, 0
573, 122, -0.30032,  1.92786, -0.58675,  0.50049,  0.40088,  0.76709,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.76367,  0.4812,  0.76367,  0.4812,  0.76367,  0.81857,  0.18143,  0.00,  0.00, 4, 3, 0, 0
574, 130, -0.34951,  1.80773, -0.51723,  0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.99695,  0.00305,  0.00,  0.00, 4, 3, 0, 0
575, 127, -0.29523,  1.83274, -0.55453,  0.37598,  0.25098,  0.89209,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.76367,  0.74121,  0.76367,  0.74121,  0.76367,  0.94285,  0.05715,  0.00,  0.00, 4, 3, 0, 0
576, 131, -0.39201,  1.68179, -0.48349,  0.71777, -0.10522,  0.68848,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.64941,  1.00,  0.64941,  1.00,  0.64941,  0.9229,  0.0771,  0.00,  0.00, 4, 6, 0, 0
577, 129, -0.34156,  1.71065, -0.52474,  0.58691,  0.00266,  0.80957,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70654,  1.00,  0.70654,  1.00,  0.70654,  0.99329,  0.00671,  0.00,  0.00, 4, 6, 0, 0
578, 130, -0.34951,  1.80773, -0.51723,  0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.99695,  0.00305,  0.00,  0.00, 4, 3, 0, 0
579, 122, -0.30032,  1.92786, -0.58675,  0.50049,  0.40088,  0.76709,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.76367,  0.4812,  0.76367,  0.4812,  0.76367,  0.81857,  0.18143,  0.00,  0.00, 4, 3, 0, 0
580, 123, -0.37746,  1.99577, -0.55845,  0.72314,  0.34595,  0.59766,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.70654,  0.21338,  0.70654,  0.21338,  0.70654,  0.96286,  0.03714,  0.00,  0.00, 4, 3, 0, 0
581, 132, -0.35708,  1.90406, -0.53164,  0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.9566,  0.0434,  0.00,  0.00, 4, 3, 0, 0
582, 122, -0.30032,  1.92786, -0.58675,  0.50049,  0.40088,  0.76709,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.76367,  0.4812,  0.76367,  0.4812,  0.76367,  0.81857,  0.18143,  0.00,  0.00, 4, 3, 0, 0
583, 132, -0.35708,  1.90406, -0.53164,  0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.9566,  0.0434,  0.00,  0.00, 4, 3, 0, 0
584, 130, -0.34951,  1.80773, -0.51723,  0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.99695,  0.00305,  0.00,  0.00, 4, 3, 0, 0
585, 132, -0.35708,  1.90406, -0.53164,  0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.9566,  0.0434,  0.00,  0.00, 4, 3, 0, 0
586, 123, -0.37746,  1.99577, -0.55845,  0.72314,  0.34595,  0.59766,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.70654,  0.21338,  0.70654,  0.21338,  0.70654,  0.96286,  0.03714,  0.00,  0.00, 4, 3, 0, 0
587, 125, -0.42097,  1.97538, -0.48622,  0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.91304,  0.08696,  0.00,  0.00, 4, 6, 0, 0
588, 131, -0.39201,  1.68179, -0.48349,  0.71777, -0.10522,  0.68848,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.64941,  1.00,  0.64941,  1.00,  0.64941,  0.9229,  0.0771,  0.00,  0.00, 4, 6, 0, 0
589, 130, -0.34951,  1.80773, -0.51723,  0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.99695,  0.00305,  0.00,  0.00, 4, 3, 0, 0
590, 133, -0.3958,  1.77987, -0.46875,  0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.98192,  0.01808,  0.00,  0.00, 4, 6, 0, 0
591, 132, -0.35708,  1.90406, -0.53164,  0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.9566,  0.0434,  0.00,  0.00, 4, 3, 0, 0
592, 133, -0.3958,  1.77987, -0.46875,  0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.98192,  0.01808,  0.00,  0.00, 4, 6, 0, 0
593, 130, -0.34951,  1.80773, -0.51723,  0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.99695,  0.00305,  0.00,  0.00, 4, 3, 0, 0
594, 134, -0.44622,  1.65423, -0.44148,  0.82373, -0.19226,  0.5332,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60352,  1.00,  0.60352,  1.00,  0.60352,  0.63169,  0.36831,  0.00,  0.00, 4, 6, 0, 0
595, 131, -0.39201,  1.68179, -0.48349,  0.71777, -0.10522,  0.68848,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.64941,  1.00,  0.64941,  1.00,  0.64941,  0.9229,  0.0771,  0.00,  0.00, 4, 6, 0, 0
596, 133, -0.3958,  1.77987, -0.46875,  0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.98192,  0.01808,  0.00,  0.00, 4, 6, 0, 0
597, 135, -0.44853,  1.95591, -0.42475,  0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.5742,  0.4258,  0.00,  0.00, 4, 6, 0, 0
598, 125, -0.42097,  1.97538, -0.48622,  0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.91304,  0.08696,  0.00,  0.00, 4, 6, 0, 0
599, 126, -0.44293,  2.07156, -0.49712,  0.85352,  0.25195,  0.4563,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.64941,  0.00004,  0.64941,  0.00004,  0.64941,  0.93776,  0.06224,  0.00,  0.00, 4, 6, 0, 0
600, 135, -0.44853,  1.95591, -0.42475,  0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.5742,  0.4258,  0.00,  0.00, 4, 6, 0, 0
601, 126, -0.44293,  2.07156, -0.49712,  0.85352,  0.25195,  0.4563,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.64941,  0.00004,  0.64941,  0.00004,  0.64941,  0.93776,  0.06224,  0.00,  0.00, 4, 6, 0, 0
602, 136, -0.46507,  2.05639, -0.42547,  0.93066,  0.15356,  0.33154,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.60352,  0.00004,  0.60352,  0.00004,  0.60352,  0.6786,  0.3214,  0.00,  0.00, 4, 6, 0, 0
603, 132, -0.35708,  1.90406, -0.53164,  0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.9566,  0.0434,  0.00,  0.00, 4, 3, 0, 0
604, 125, -0.42097,  1.97538, -0.48622,  0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.91304,  0.08696,  0.00,  0.00, 4, 6, 0, 0
605, 137, -0.40172,  1.87884, -0.47354,  0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.96176,  0.03824,  0.00,  0.00, 4, 6, 0, 0
606, 132, -0.35708,  1.90406, -0.53164,  0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.9566,  0.0434,  0.00,  0.00, 4, 3, 0, 0
607, 137, -0.40172,  1.87884, -0.47354,  0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.96176,  0.03824,  0.00,  0.00, 4, 6, 0, 0
608, 133, -0.3958,  1.77987, -0.46875,  0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.98192,  0.01808,  0.00,  0.00, 4, 6, 0, 0
609, 137, -0.40172,  1.87884, -0.47354,  0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.96176,  0.03824,  0.00,  0.00, 4, 6, 0, 0
610, 125, -0.42097,  1.97538, -0.48622,  0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.91304,  0.08696,  0.00,  0.00, 4, 6, 0, 0
611, 135, -0.44853,  1.95591, -0.42475,  0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.5742,  0.4258,  0.00,  0.00, 4, 6, 0, 0
612, 134, -0.44622,  1.65423, -0.44148,  0.82373, -0.19226,  0.5332,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60352,  1.00,  0.60352,  1.00,  0.60352,  0.63169,  0.36831,  0.00,  0.00, 4, 6, 0, 0
613, 133, -0.3958,  1.77987, -0.46875,  0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.98192,  0.01808,  0.00,  0.00, 4, 6, 0, 0
614, 138, -0.43065,  1.75345, -0.42463,  0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.8016,  0.1984,  0.00,  0.00, 4, 6, 0, 0
615, 137, -0.40172,  1.87884, -0.47354,  0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.96176,  0.03824,  0.00,  0.00, 4, 6, 0, 0
616, 138, -0.43065,  1.75345, -0.42463,  0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.8016,  0.1984,  0.00,  0.00, 4, 6, 0, 0
617, 133, -0.3958,  1.77987, -0.46875,  0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.98192,  0.01808,  0.00,  0.00, 4, 6, 0, 0
618, 139, -0.47303,  1.93542, -0.35113,  0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.88182,  0.11818,  0.00,  0.00, 6, 4, 0, 0
619, 135, -0.44853,  1.95591, -0.42475,  0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.5742,  0.4258,  0.00,  0.00, 4, 6, 0, 0
620, 136, -0.46507,  2.05639, -0.42547,  0.93066,  0.15356,  0.33154,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.60352,  0.00004,  0.60352,  0.00004,  0.60352,  0.6786,  0.3214,  0.00,  0.00, 4, 6, 0, 0
621, 139, -0.47303,  1.93542, -0.35113,  0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.88182,  0.11818,  0.00,  0.00, 6, 4, 0, 0
622, 136, -0.46507,  2.05639, -0.42547,  0.93066,  0.15356,  0.33154,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.60352,  0.00004,  0.60352,  0.00004,  0.60352,  0.6786,  0.3214,  0.00,  0.00, 4, 6, 0, 0
623, 140, -0.47888,  2.03843, -0.34233,  0.97705,  0.05707,  0.20605,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.55078,  0.00004,  0.55078,  0.00004,  0.55078,  0.79734,  0.20266,  0.00,  0.00, 6, 4, 0, 0
624, 137, -0.40172,  1.87884, -0.47354,  0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.96176,  0.03824,  0.00,  0.00, 4, 6, 0, 0
625, 135, -0.44853,  1.95591, -0.42475,  0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.5742,  0.4258,  0.00,  0.00, 4, 6, 0, 0
626, 141, -0.43307,  1.85526, -0.42424,  0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.68501,  0.31499,  0.00,  0.00, 4, 6, 0, 0
627, 137, -0.40172,  1.87884, -0.47354,  0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.96176,  0.03824,  0.00,  0.00, 4, 6, 0, 0
628, 141, -0.43307,  1.85526, -0.42424,  0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.68501,  0.31499,  0.00,  0.00, 4, 6, 0, 0
629, 138, -0.43065,  1.75345, -0.42463,  0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.8016,  0.1984,  0.00,  0.00, 4, 6, 0, 0
630, 141, -0.43307,  1.85526, -0.42424,  0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.68501,  0.31499,  0.00,  0.00, 4, 6, 0, 0
631, 135, -0.44853,  1.95591, -0.42475,  0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.5742,  0.4258,  0.00,  0.00, 4, 6, 0, 0
632, 139, -0.47303,  1.93542, -0.35113,  0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.88182,  0.11818,  0.00,  0.00, 6, 4, 0, 0
633, 134, -0.44622,  1.65423, -0.44148,  0.82373, -0.19226,  0.5332,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60352,  1.00,  0.60352,  1.00,  0.60352,  0.63169,  0.36831,  0.00,  0.00, 4, 6, 0, 0
634, 138, -0.43065,  1.75345, -0.42463,  0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.8016,  0.1984,  0.00,  0.00, 4, 6, 0, 0
635, 142, -0.4662,  1.72996, -0.36534,  0.92236, -0.14893,  0.35693,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.55078,  0.74121,  0.55078,  0.74121,  0.55078,  0.78012,  0.21988,  0.00,  0.00, 6, 4, 0, 0
636, 134, -0.44622,  1.65423, -0.44148,  0.82373, -0.19226,  0.5332,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60352,  1.00,  0.60352,  1.00,  0.60352,  0.63169,  0.36831,  0.00,  0.00, 4, 6, 0, 0
637, 142, -0.4662,  1.72996, -0.36534,  0.92236, -0.14893,  0.35693,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.55078,  0.74121,  0.55078,  0.74121,  0.55078,  0.78012,  0.21988,  0.00,  0.00, 6, 4, 0, 0
638, 143, -0.4812,  1.62958, -0.38587,  0.90723, -0.22693,  0.35425,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55078,  1.00,  0.55078,  1.00,  0.55078,  0.81025,  0.18975,  0.00,  0.00, 6, 4, 0, 0
639, 142, -0.4662,  1.72996, -0.36534,  0.92236, -0.14893,  0.35693,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.55078,  0.74121,  0.55078,  0.74121,  0.55078,  0.78012,  0.21988,  0.00,  0.00, 6, 4, 0, 0
640, 144, -0.50919,  1.61103, -0.32229,  0.93945, -0.24792,  0.23718,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49854,  1.00,  0.49854,  1.00,  0.49854,  1.00,  0.00,  0.00,  0.00, 6, 0, 0, 0
641, 143, -0.4812,  1.62958, -0.38587,  0.90723, -0.22693,  0.35425,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55078,  1.00,  0.55078,  1.00,  0.55078,  0.81025,  0.18975,  0.00,  0.00, 6, 4, 0, 0
642, 145, -0.45929,  1.83298, -0.35741,  0.94141,  0.01845,  0.33716,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.55078,  0.4812,  0.55078,  0.4812,  0.55078,  0.92448,  0.07552,  0.00,  0.00, 6, 4, 0, 0
643, 138, -0.43065,  1.75345, -0.42463,  0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.8016,  0.1984,  0.00,  0.00, 4, 6, 0, 0
644, 141, -0.43307,  1.85526, -0.42424,  0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.68501,  0.31499,  0.00,  0.00, 4, 6, 0, 0
645, 145, -0.45929,  1.83298, -0.35741,  0.94141,  0.01845,  0.33716,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.55078,  0.4812,  0.55078,  0.4812,  0.55078,  0.92448,  0.07552,  0.00,  0.00, 6, 4, 0, 0
646, 142, -0.4662,  1.72996, -0.36534,  0.92236, -0.14893,  0.35693,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.55078,  0.74121,  0.55078,  0.74121,  0.55078,  0.78012,  0.21988,  0.00,  0.00, 6, 4, 0, 0
647, 138, -0.43065,  1.75345, -0.42463,  0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.8016,  0.1984,  0.00,  0.00, 4, 6, 0, 0
648, 141, -0.43307,  1.85526, -0.42424,  0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.68501,  0.31499,  0.00,  0.00, 4, 6, 0, 0
649, 139, -0.47303,  1.93542, -0.35113,  0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.88182,  0.11818,  0.00,  0.00, 6, 4, 0, 0
650, 145, -0.45929,  1.83298, -0.35741,  0.94141,  0.01845,  0.33716,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.55078,  0.4812,  0.55078,  0.4812,  0.55078,  0.92448,  0.07552,  0.00,  0.00, 6, 4, 0, 0
651, 140, -0.47888,  2.03843, -0.34233,  0.97705,  0.05707,  0.20605,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.55078,  0.00004,  0.55078,  0.00004,  0.55078,  0.79734,  0.20266,  0.00,  0.00, 6, 4, 0, 0
652, 146, -0.48713,  1.90853, -0.27605,  0.99463,  0.02832,  0.09863,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.49854,  0.21338,  0.49854,  0.21338,  0.49854,  0.99754,  0.00246,  0.00,  0.00, 6, 4, 0, 0
653, 139, -0.47303,  1.93542, -0.35113,  0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.88182,  0.11818,  0.00,  0.00, 6, 4, 0, 0
